Date,Variação Total (R$),Variação Percentual,Nome
2021-10-21,-12.640000915527345,-0.20519482005726208,ITUB4
2021-10-22,-14.519998168945314,-0.235714255989372,ITUB4
2021-10-25,-13.600000000000001,-0.22077922077922074,ITUB4
2021-10-26,-14.120000457763673,-0.22922078665200762,ITUB4
2021-10-27,-13.75999984741211,-0.22337662089954724,ITUB4
2021-10-28,-13.859998321533205,-0.22499997275216244,ITUB4
2021-10-29,-14.980001068115236,-0.2431818355213512,ITUB4
2021-11-01,-13.160001373291017,-0.21363638593004897,ITUB4
2021-11-03,-12.699998474121095,-0.20616880639806967,ITUB4
2021-11-04,-15.280000305175783,-0.2480519530061004,ITUB4
2021-11-05,-15.840001678466798,-0.25714288439069477,ITUB4
2021-11-08,-16.07999954223633,-0.26103895360773266,ITUB4
2021-11-09,-16.539998626708986,-0.26850647121280824,ITUB4
2021-11-10,-15.399999237060548,-0.24999998761461928,ITUB4
2021-11-11,-15.500001525878908,-0.2516234013941381,ITUB4
2021-11-12,-15.600000000000001,-0.2532467532467533,ITUB4
2021-11-16,-16.07999954223633,-0.26103895360773266,ITUB4
2021-11-17,-15.899999237060548,-0.25811687073150236,ITUB4
2021-11-18,-16.660001373291017,-0.27045456774823085,ITUB4
2021-11-19,-17.039998626708986,-0.2766233543296913,ITUB4
2021-11-22,-17.460000610351564,-0.283441568349863,ITUB4
2021-11-23,-16.719998931884767,-0.27142855408903843,ITUB4
2021-11-24,-15.519998168945314,-0.25194802222313817,ITUB4
2021-11-25,-15.100000000000001,-0.2451298701298702,ITUB4
2021-11-26,-15.980001068115236,-0.25941560175511746,ITUB4
2021-11-29,-16.280000305175783,-0.26428571923986655,ITUB4
2021-11-30,-16.8400016784668,-0.27337665062446104,ITUB4
2021-12-01,-17.160001373291017,-0.2785714508651139,ITUB4
2021-12-02,-15.480001068115236,-0.2512987186382344,ITUB4
2021-12-03,-15.640000915527345,-0.2538961187585608,ITUB4
2021-12-06,-15.100000000000001,-0.2451298701298702,ITUB4
2021-12-07,-15.680001831054689,-0.25454548427036827,ITUB4
2021-12-08,-16.120000457763673,-0.26168831911954016,ITUB4
2021-12-09,-17.3400016784668,-0.2814935337413441,ITUB4
2021-12-10,-17.280000305175783,-0.2805194854736328,ITUB4
2021-12-13,-18.460000610351564,-0.29967533458362927,ITUB4
2021-12-14,-18.039998626708986,-0.2928571205634576,ITUB4
2021-12-15,-18.18000183105469,-0.2951298998547839,ITUB4
2021-12-16,-17.73999938964844,-0.2879870030787084,ITUB4
2021-12-17,-18.699998474121095,-0.30357140380066716,ITUB4
2021-12-20,-19.359998321533205,-0.31428568703787674,ITUB4
2021-12-21,-19.300000762939455,-0.31331170069706904,ITUB4
2021-12-22,-19.140000915527345,-0.31071430057674265,ITUB4
2021-12-23,-18.91999969482422,-0.30714285218870485,ITUB4
2021-12-27,-18.480001068115236,-0.3000000173395331,ITUB4
2021-12-28,-18.640000915527345,-0.30259741745985946,ITUB4
2021-12-29,-19.000001525878908,-0.30844158321231996,ITUB4
2021-12-30,-19.699998474121095,-0.3198051700344333,ITUB4
2022-01-03,-18.57999954223633,-0.30162336919214816,ITUB4
2022-01-04,-17.359998321533205,-0.2818181545703442,ITUB4
2022-01-05,-18.199998474121095,-0.29545452068378397,ITUB4
2022-01-06,-17.320001220703126,-0.2811688509854403,ITUB4
2022-01-07,-16.3400016784668,-0.26525976750757785,ITUB4
2022-01-10,-15.91999969482422,-0.25844155348740616,ITUB4
2022-01-11,-14.899999237060548,-0.2418831044977362,ITUB4
2022-01-12,-15.100000000000001,-0.2451298701298702,ITUB4
2022-01-13,-14.239999389648439,-0.23116882126052662,ITUB4
2022-01-14,-14.600000000000001,-0.237012987012987,ITUB4
2022-01-17,-14.600000000000001,-0.237012987012987,ITUB4
2022-01-18,-14.320001220703126,-0.23246755228414162,ITUB4
2022-01-19,-14.640000915527345,-0.2376623525247945,ITUB4
2022-01-20,-15.019998168945314,-0.2438311391062551,ITUB4
2022-01-21,-15.000001525878908,-0.243506518277255,ITUB4
2022-01-24,-15.059999084472658,-0.2444805046180626,ITUB4
2022-01-25,-13.379998779296876,-0.21720777239118305,ITUB4
2022-01-26,-12.859998321533205,-0.20876620651839617,ITUB4
2022-01-27,-12.620000457763673,-0.20487013730135828,ITUB4
2022-01-28,-12.019998168945314,-0.1951298404049564,ITUB4
2022-01-31,-10.940000152587892,-0.17759740507447874,ITUB4
2022-02-01,-10.620000457763673,-0.17240260483382586,ITUB4
2022-02-02,-11.41999969482422,-0.18538960543545813,ITUB4
2022-02-03,-10.840001678466798,-0.17597405322186366,ITUB4
2022-02-04,-10.680001831054689,-0.17337665310153716,ITUB4
2022-02-07,-10.960000610351564,-0.17792208783038255,ITUB4
2022-02-08,-10.399999237060548,-0.16883115644578817,ITUB4
2022-02-09,-12.440000152587892,-0.2019480544251281,ITUB4
2022-02-10,-11.500001525878908,-0.18668833645907312,ITUB4
2022-02-11,-8.539998626708986,-0.13863634134267833,ITUB4
2022-02-14,-8.660001373291017,-0.14058443787810093,ITUB4
2022-02-15,-8.160001373291017,-0.13246755476121785,ITUB4
2022-02-16,-8.719998931884767,-0.14155842421890852,ITUB4
2022-02-17,-9.460000610351564,-0.1535714384797332,ITUB4
2022-02-18,-9.25999984741211,-0.1503246728475992,ITUB4
2022-02-21,-10.539998626708986,-0.17110387381021075,ITUB4
2022-02-22,-10.100000000000001,-0.16396103896103897,ITUB4
2022-02-23,-10.820001220703126,-0.17564937046595985,ITUB4
2022-02-24,-11.680001831054689,-0.18961041933530343,ITUB4
2022-02-25,-10.660001373291017,-0.17305197034563335,ITUB4
2022-03-02,-11.539998626708986,-0.18733764004397702,ITUB4
2022-03-03,-11.500001525878908,-0.18668833645907312,ITUB4
2022-03-04,-12.25999984741211,-0.1990259715488979,ITUB4
2022-03-07,-13.320001220703126,-0.21623378605037546,ITUB4
2022-03-08,-13.780000305175783,-0.22370130365545104,ITUB4
2022-03-09,-11.399999237060548,-0.18506492267955432,ITUB4
2022-03-10,-11.359998321533205,-0.18441555716774682,ITUB4
2022-03-11,-11.91999969482422,-0.1935064885523412,ITUB4
2022-03-14,-11.219998931884767,-0.18214283980332413,ITUB4
2022-03-15,-11.399999237060548,-0.18506492267955432,ITUB4
2022-03-16,-10.41999969482422,-0.16915583920169186,ITUB4
2022-03-17,-9.300000762939455,-0.1509740383594067,ITUB4
2022-03-18,-8.91999969482422,-0.14480518985104252,ITUB4
2022-03-21,-7.620000457763673,-0.12370130613252717,ITUB4
2022-03-22,-6.879998779296876,-0.11168829187170248,ITUB4
2022-03-23,-7.120000457763673,-0.11558442301564409,ITUB4
2022-03-24,-6.759999847412111,-0.1097402572631836,ITUB4
2022-03-25,-6.660001373291017,-0.10811690541056851,ITUB4
2022-03-28,-6.699998474121095,-0.10876620899547229,ITUB4
2022-03-29,-6.059999084472658,-0.09837660851416652,ITUB4
2022-03-30,-5.940000152587892,-0.09642857390564763,ITUB4
2022-03-31,-6.640000915527345,-0.1077922226546647,ITUB4
2022-04-01,-6.519998168945314,-0.1058441261192421,ITUB4
2022-04-04,-7.019998168945314,-0.11396100923612518,ITUB4
2022-04-05,-8.120000457763673,-0.13181818924941024,ITUB4
2022-04-06,-8.140000915527345,-0.13214287200531405,ITUB4
2022-04-07,-8.180001831054689,-0.13279223751712155,ITUB4
2022-04-08,-8.280000305175783,-0.13441558936973674,ITUB4
2022-04-11,-8.480001068115236,-0.13766235500187074,ITUB4
2022-04-12,-9.41999969482422,-0.1529220729679257,ITUB4
2022-04-13,-9.280000305175783,-0.150649355603503,ITUB4
2022-04-14,-8.940000152587892,-0.14512987260694632,ITUB4
2022-04-18,-8.640000915527345,-0.14025975512219713,ITUB4
2022-04-19,-9.57999954223633,-0.1555194730882521,ITUB4
2022-04-20,-9.239999389648439,-0.1499999900916954,ITUB4
2022-04-22,-10.25999984741211,-0.16655843908136547,ITUB4
2022-04-25,-10.460000610351564,-0.16980520471349936,ITUB4
2022-04-26,-12.199998474121095,-0.1980519232811866,ITUB4
2022-04-27,-12.600000000000001,-0.20454545454545459,ITUB4
2022-04-28,-13.000001525878908,-0.21103898580972247,ITUB4
2022-04-29,-13.859998321533205,-0.22499997275216244,ITUB4
2022-05-02,-14.100000000000001,-0.22889610389610393,ITUB4
2022-05-03,-13.859998321533205,-0.22499997275216244,ITUB4
2022-05-04,-13.91999969482422,-0.22597402101987374,ITUB4
2022-05-05,-15.019998168945314,-0.2438311391062551,ITUB4
2022-05-06,-14.019998168945314,-0.22759737287248882,ITUB4
2022-05-09,-14.699998474121095,-0.2386363388656022,ITUB4
2022-05-10,-14.940000152587892,-0.2425324700095437,ITUB4
2022-05-11,-13.379998779296876,-0.21720777239118305,ITUB4
2022-05-12,-12.620000457763673,-0.20487013730135828,ITUB4
2022-05-13,-12.039998626708986,-0.1954545231608602,ITUB4
2022-05-16,-11.519998168945314,-0.18701295728807332,ITUB4
2022-05-17,-11.07999954223633,-0.17987012243890144,ITUB4
2022-05-18,-11.800000762939455,-0.19155845394382232,ITUB4
2022-05-19,-11.960000610351564,-0.19415585406414881,ITUB4
2022-05-20,-11.340001678466798,-0.18409093633874674,ITUB4
2022-05-23,-10.039998626708986,-0.16298699069332767,ITUB4
2022-05-24,-9.25999984741211,-0.1503246728475992,ITUB4
2022-05-25,-10.199998474121095,-0.16558439081365417,ITUB4
2022-05-26,-9.559999084472658,-0.1551947903323483,ITUB4
2022-05-27,-9.280000305175783,-0.150649355603503,ITUB4
2022-05-30,-9.75999984741211,-0.15844155596448228,ITUB4
2022-05-31,-9.280000305175783,-0.150649355603503,ITUB4
2022-06-01,-10.039998626708986,-0.16298699069332767,ITUB4
2022-06-02,-9.820001220703126,-0.1594156042321936,ITUB4
2022-06-03,-10.300000762939455,-0.16720780459317297,ITUB4
2022-06-06,-10.480001068115236,-0.17012988746940316,ITUB4
2022-06-07,-10.480001068115236,-0.17012988746940316,ITUB4
2022-06-08,-11.460000610351564,-0.18603897094726562,ITUB4
2022-06-09,-12.320001220703126,-0.2000000198166092,ITUB4
2022-06-10,-13.399999237060548,-0.21753245514708686,ITUB4
2022-06-13,-13.980001068115236,-0.22694806928758504,ITUB4
2022-06-14,-14.300000762939455,-0.23214286952823793,ITUB4
2022-06-15,-14.100000000000001,-0.22889610389610393,ITUB4
2022-06-17,-14.699998474121095,-0.2386363388656022,ITUB4
2022-06-20,-12.660001373291017,-0.2055195028131659,ITUB4
2022-06-21,-13.180001831054689,-0.21396106868595277,ITUB4
2022-06-22,-13.539998626708986,-0.21980517251150955,ITUB4
2022-06-23,-14.640000915527345,-0.2376623525247945,ITUB4
2022-06-24,-14.719998931884767,-0.2389610216215059,ITUB4
2022-06-27,-14.440000152587892,-0.23441558689266062,ITUB4
2022-06-28,-14.960000610351564,-0.2428571527654475,ITUB4
2022-06-29,-15.440000152587892,-0.2506493531264268,ITUB4
2022-06-30,-16.25999984741211,-0.26396103648396285,ITUB4
2022-07-01,-15.899999237060548,-0.25811687073150236,ITUB4
2022-07-04,-16.3400016784668,-0.26525976750757785,ITUB4
2022-07-05,-16.019998168945314,-0.26006490534002136,ITUB4
2022-07-06,-16.440000152587892,-0.26688311936019304,ITUB4
2022-07-07,-15.800000762939455,-0.25649351887888727,ITUB4
2022-07-08,-15.780000305175783,-0.25616883612298347,ITUB4
2022-07-11,-16.519998168945314,-0.26818178845690444,ITUB4
2022-07-12,-16.620000457763673,-0.26980520223642324,ITUB4
2022-07-13,-16.800000762939455,-0.27272728511265343,ITUB4
2022-07-14,-17.30000419616699,-0.06629624141087176,ITUB4
2022-07-15,-12.900008392333984,-0.04943478977709903,ITUB4
2022-07-18,-9.599995803833007,-0.03678864075046184,ITUB4
2022-07-19,-1.1299907684326165,-0.004330296104359532,ITUB4
2022-07-20,-4.430003356933593,-0.01697644513099672,ITUB4
2022-07-21,-2.339997482299804,-0.008967225454300842,ITUB4
2022-07-22,-5.089997482299804,-0.01950564277562672,ITUB4
2022-07-25,-1.349995803833007,-0.00517338878648399,ITUB4
2022-07-26,-2.7800075531005852,-0.010653410818549869,ITUB4
2022-07-27,-1.9000083923339837,-0.007281120491795301,ITUB4
2022-07-28,-0.24999160766601491,-0.0009580057776049644,ITUB4
2022-07-29,-1.1299907684326165,-0.004330296104359532,ITUB4
2022-08-01,-2.7800075531005852,-0.010653410818549869,ITUB4
2022-08-02,-0.030007553100585227,-0.00011499349722388086,ITUB4
2022-08-03,1.8399932861328132,0.007051133497347539,ITUB4
2022-08-04,8.219992446899415,0.03150025846675386,ITUB4
2022-08-05,13.280003356933594,0.050890988146900185,ITUB4
2022-08-08,16.689997482299805,0.06395860311285606,ITUB4
2022-08-09,23.94999580383301,0.09178001840901717,ITUB4
2022-08-10,29.229990768432618,0.11201376036954436,ITUB4
2022-08-11,29.6700008392334,0.1136999457337935,ITUB4
2022-08-12,33.1899974822998,0.12718910704081177,ITUB4
2022-08-15,35.71999244689941,0.13688443168001307,ITUB4
2022-08-16,39.13000755310058,0.14995212704771244,ITUB4
2022-08-17,39.90000419616699,0.15290287103340483,ITUB4
2022-08-18,39.02000503540039,0.14953058070665026,ITUB4
2022-08-19,32.08999328613281,0.12297372403193263,ITUB4
2022-08-22,28.790001678466798,0.11032765540703893,ITUB4
2022-08-23,29.559998321533204,0.1132783993927311,ITUB4
2022-08-24,30.77000503540039,0.11791532874267241,ITUB4
2022-08-25,34.40000419616699,0.13182603639075308,ITUB4
2022-08-26,32.640005874633786,0.12508145573724394,ITUB4
2022-08-29,31.650004196166993,0.12128761906942698,ITUB4
2022-08-30,30.32999496459961,0.1162291433784235,ITUB4
2022-08-31,22.95999412536621,0.08798618174120021,ITUB4
2022-09-01,27.14000587463379,0.10400462109459196,ITUB4
2022-09-02,31.099991607666016,0.11917988736411589,ITUB4
2022-09-05,35.82999496459961,0.13730597802107525,ITUB4
2022-09-06,33.07999496459961,0.12676756069974937,ITUB4
2022-09-08,30.990010070800782,0.11875842142479698,ITUB4
2022-09-09,33.3,0.12761065338187394,ITUB4
2022-09-12,36.9299991607666,0.14152136102995438,ITUB4
2022-09-13,33.84999160766601,0.12971830468544177,ITUB4
2022-09-14,32.75000839233398,0.12550300207830611,ITUB4
2022-09-15,33.52000503540039,0.1284537460639985,ITUB4
2022-09-16,32.53000335693359,0.12465990939618155,ITUB4
2022-09-19,43.53000335693359,0.16681357868148528,ITUB4
2022-09-20,53.65000419616699,0.20559495764003444,ITUB4
2021-04-05,7.32421875682121e-06,3.808350013123629e-08,PETR4
2021-04-06,-0.15999633789061818,-0.0008319277136575876,PETR4
2021-04-07,-0.3199999999999932,-0.0016638935108153063,PETR4
2021-04-08,-2.719993896484368,-0.01414306310567992,PETR4
2021-04-09,-3.1200030517578057,-0.016222977598574273,PETR4
2021-04-12,-1.2000048828124932,-0.006239626054557523,PETR4
2021-04-13,-0.5600054931640557,-0.002911842206551829,PETR4
2021-04-14,2.4800030517578193,0.01289519057694366,PETR4
2021-04-15,-7.599998779296868,-0.03951746453461347,PETR4
2021-04-16,-8.719993896484368,-0.045341066433467025,PETR4
2021-04-19,1.9200054931640693,0.009983389627516992,PETR4
2021-04-20,-1.7600024414062432,-0.009151427003984192,PETR4
2021-04-22,-2.640007324218743,-0.013727159547726409,PETR4
2021-04-23,-2.7999957275390557,-0.014559046004258835,PETR4
2021-04-26,-2.0799945068359307,-0.010815279257674337,PETR4
2021-04-27,-7.519996948242181,-0.03910148163603466,PETR4
2021-04-28,-0.7999957275390557,-0.004159711561663171,PETR4
2021-04-29,-3.3599932861328057,-0.017470846953685504,PETR4
2021-04-30,-3.3599932861328057,-0.017470846953685504,PETR4
2021-05-03,-4.879997558593743,-0.025374363345433304,PETR4
2021-05-04,-9.200004882812493,-0.04783696382494018,PETR4
2021-05-05,-1.6800006103515557,-0.008735444105405388,PETR4
2021-05-06,-4.319999999999993,-0.022462562396006636,PETR4
2021-05-07,2.7199932861328193,0.014143059932055113,PETR4
2021-05-10,5.280006103515632,0.02745427466470285,PETR4
2021-05-11,8.879996948242194,0.046173029056999715,PETR4
2021-05-12,5.920005493164069,0.03078205851270832,PETR4
2021-05-13,7.599998168945319,0.03951746136098855,PETR4
2021-05-14,18.079993896484382,0.09400995162481474,PETR4
2021-05-17,20.959998779296882,0.10898501861115273,PETR4
2021-05-18,18.48000305175782,0.0960898661177092,PETR4
2021-05-19,16.879996948242194,0.08777036682738237,PETR4
2021-05-20,15.120002441406257,0.07861898108052334,PETR4
2021-05-21,15.280006103515632,0.07945094687768117,PETR4
2021-05-24,18.799995117187507,0.09775371837139923,PETR4
2021-05-25,14.400001220703132,0.07487521433393884,PETR4
2021-05-26,16.400001220703132,0.08527454877653451,PETR4
2021-05-27,14.959998779296882,0.07778701528336573,PETR4
2021-05-28,23.59999816894532,0.12271213690175387,PETR4
2021-05-31,22.640006713867194,0.11772050080005814,PETR4
2021-06-01,26.000007324218757,0.135191385837244,PETR4
2021-06-02,30.640006713867194,0.15931783857044102,PETR4
2021-06-04,35.68000000000001,0.18552412645590688,PETR4
2021-06-07,34.00000732421876,0.17678872360762665,PETR4
2021-06-08,36.95999877929688,0.19217969415191805,PETR4
2021-06-09,36.95999877929688,0.19217969415191805,PETR4
2021-06-10,37.12000244140626,0.19301165994907588,PETR4
2021-06-11,36.23999755859376,0.18843592740533355,PETR4
2021-06-14,37.68000000000001,0.19592346089850254,PETR4
2021-06-15,39.92000549316407,0.20757074403683484,PETR4
2021-06-16,40.79999511718751,0.21214639723995177,PETR4
2021-06-17,32.71999328613282,0.17013307657099008,PETR4
2021-06-18,34.23999755859376,0.17803659296273788,PETR4
2021-06-21,39.28000610351563,0.20424296018882915,PETR4
2021-06-22,40.48000305175782,0.2104825449862615,PETR4
2021-06-23,42.07999389648438,0.21880196493596293,PETR4
2021-06-24,44.879996948242194,0.2333610490237219,PETR4
2021-06-25,40.48000305175782,0.2104825449862615,PETR4
2021-06-28,40.07999389648438,0.20840263049336727,PETR4
2021-06-29,41.12000244140626,0.2138103288342672,PETR4
2021-06-30,43.12000244140626,0.22420966327686287,PETR4
2021-07-01,40.15999572753907,0.20881861339194607,PETR4
2021-07-02,41.12000244140626,0.2138103288342672,PETR4
2021-07-05,38.48000305175782,0.20008321054366585,PETR4
2021-07-06,29.04000061035157,0.1509983392801142,PETR4
2021-07-07,32.07999389648438,0.1668052927229846,PETR4
2021-07-08,27.59999816894532,0.1435108057869452,PETR4
2021-07-12,29.519996337890632,0.15349415733096206,PETR4
2021-07-13,30.879996948242194,0.16056570792555225,PETR4
2021-07-14,29.04000061035157,0.1509983392801142,PETR4
2021-07-15,24.319999389648444,0.12645590364833836,PETR4
2021-07-16,21.120002441406257,0.10981698440831034,PETR4
2021-07-19,17.59999816894532,0.09151413357396687,PETR4
2021-07-20,20.400001220703132,0.10607321766172584,PETR4
2021-07-21,23.359992675781257,0.12146418820601745,PETR4
2021-07-22,22.879996948242194,0.11896837015516959,PETR4
2021-07-23,21.59999816894532,0.1123128024591582,PETR4
2021-07-26,27.439994506835944,0.1426788399897876,PETR4
2021-07-27,24.879996948242194,0.12936770459776525,PETR4
2021-07-28,29.359992675781257,0.15266219153380445,PETR4
2021-07-29,30.15999572753907,0.15682194117896775,PETR4
2021-07-30,22.959998779296882,0.1193843530537484,PETR4
2021-08-02,18.959998779296882,0.09858568416855706,PETR4
2021-08-03,22.48000305175782,0.11688853500290053,PETR4
2021-08-04,17.92000549316407,0.09317806516828231,PETR4
2021-08-05,34.48000305175782,0.17928454165847452,PETR4
2021-08-06,34.79999511718751,0.18094839391216477,PETR4
2021-08-09,33.200004272460944,0.17262897396246335,PETR4
2021-08-10,33.92000549316407,0.17637274070904785,PETR4
2021-08-11,37.04000061035157,0.19259567705049685,PETR4
2021-08-12,40.48000305175782,0.2104825449862615,PETR4
2021-08-13,42.48000305175782,0.22088187942885718,PETR4
2021-08-16,36.79999511718751,0.19134772835476044,PETR4
2021-08-17,23.92000549316407,0.12437606849606953,PETR4
2021-08-18,22.000007324218757,0.11439271695205266,PETR4
2021-08-19,20.799995117187507,0.1081530528139949,PETR4
2021-08-20,20.48000305175782,0.10648920056030486,PETR4
2021-08-23,23.840003662109382,0.1239600855974905,PETR4
2021-08-24,28.319999389648444,0.1472545725335297,PETR4
2021-08-25,29.519996337890632,0.15349415733096206,PETR4
2021-08-26,27.59999816894532,0.1435108057869452,PETR4
2021-08-27,35.59999816894532,0.18510814355732808,PETR4
2021-08-30,34.07999389648438,0.17720462716558028,PETR4
2021-08-31,25.200004272460944,0.1310316361920807,PETR4
2021-09-01,24.000007324218757,0.12479205139464833,PETR4
2021-09-02,20.48000305175782,0.10648920056030486,PETR4
2021-09-03,18.319999389648444,0.09525790032055137,PETR4
2021-09-06,19.359992675781257,0.1006655193208259,PETR4
2021-09-08,7.439994506835944,0.03868549556383072,PETR4
2021-09-09,11.680000000000007,0.06073211314475868,PETR4
2021-09-10,10.400001220703132,0.054076545448747515,PETR4
2021-09-13,17.519996337890632,0.09109815067538807,PETR4
2021-09-14,14.71999328613282,0.0765390665876291,PETR4
2021-09-15,18.319999389648444,0.09525790032055137,PETR4
2021-09-16,16.48000305175782,0.08569053167511353,PETR4
2021-09-17,7.120002441406257,0.037021643310140684,PETR4
2021-09-20,4.879996948242194,0.025374360171808386,PETR4
2021-09-21,9.359992675781257,0.04866884710784758,PETR4
2021-09-22,14.48000305175782,0.07529119723251787,PETR4
2021-09-23,22.400001220703132,0.1164725521043215,PETR4
2021-09-24,22.879996948242194,0.11896837015516959,PETR4
2021-09-27,24.799995117187507,0.12895172169918623,PETR4
2021-09-28,23.359992675781257,0.12146418820601745,PETR4
2021-09-29,26.799995117187507,0.1393510561417819,PETR4
2021-09-30,25.519996337890632,0.13269548844577073,PETR4
2021-10-01,31.680000000000007,0.16472545757071555,PETR4
2021-10-04,38.00000732421876,0.19758739249281798,PETR4
2021-10-05,43.04000061035157,0.22379368037828407,PETR4
2021-10-06,36.79999511718751,0.19134772835476044,PETR4
2021-10-07,36.48000305175782,0.18968387610107018,PETR4
2021-10-08,40.640006713867194,0.21131451078341934,PETR4
2021-10-11,42.23999755859376,0.21963393073312054,PETR4
2021-10-13,44.71999328613282,0.23252908322656407,PETR4
2021-10-14,45.12000244140626,0.23460899771945853,PETR4
2021-10-15,44.48000305175782,0.23128121387145284,PETR4
2021-10-18,43.28000610351563,0.22504162907402048,PETR4
2021-10-19,31.760001831054694,0.16514144046929435,PETR4
2021-10-20,35.68000000000001,0.18552412645590688,PETR4
2021-10-21,27.280006103515632,0.14184695353325516,PETR4
2021-10-22,25.120002441406257,0.13061565329350167,PETR4
2021-10-25,40.00000732421876,0.20798672693541365,PETR4
2021-10-26,37.760001831054694,0.19633944379708135,PETR4
2021-10-27,37.200004272460944,0.19342764284765468,PETR4
2021-10-28,39.35999267578126,0.20465886374678277,PETR4
2021-10-29,24.879996948242194,0.12936770459776525,PETR4
2021-11-01,31.680000000000007,0.16472545757071555,PETR4
2021-11-03,22.48000305175782,0.11688853500290053,PETR4
2021-11-04,15.680000000000007,0.08153078202995001,PETR4
2021-11-05,14.48000305175782,0.07529119723251787,PETR4
2021-11-08,16.640006713867194,0.08652249747227114,PETR4
2021-11-09,20.799995117187507,0.1081530528139949,PETR4
2021-11-10,19.120002441406257,0.09941764996571467,PETR4
2021-11-11,19.280006103515632,0.1002496157628725,PETR4
2021-11-12,23.59999816894532,0.12271213690175387,PETR4
2021-11-16,25.840003662109382,0.13435942004008616,PETR4
2021-11-17,20.319999389648444,0.10565723476314703,PETR4
2021-11-18,20.000007324218757,0.103993382509457,PETR4
2021-11-19,16.48000305175782,0.08569053167511353,PETR4
2021-11-22,18.560004882812507,0.096505849016288,PETR4
2021-11-23,30.079993896484382,0.15640595828038895,PETR4
2021-11-24,34.640006713867194,0.18011650745563235,PETR4
2021-11-25,44.640006713867194,0.23211317966861067,PETR4
2021-11-26,35.439994506835944,0.18427617776017025,PETR4
2021-11-29,43.439994506835944,0.2258735155305529,PETR4
2021-11-30,43.12000244140626,0.22420966327686287,PETR4
2021-12-01,44.48000305175782,0.23128121387145284,PETR4
2021-12-02,34.56000488281251,0.17970052455705332,PETR4
2021-12-03,37.760001831054694,0.19633944379708135,PETR4
2021-12-06,38.79999511718751,0.2017470627973561,PETR4
2021-12-07,42.56000488281251,0.22129786232743598,PETR4
2021-12-08,42.48000305175782,0.22088187942885718,PETR4
2021-12-09,42.00000732421876,0.2183860613780093,PETR4
2021-12-10,44.879996948242194,0.2333610490237219,PETR4
2021-12-13,43.439994506835944,0.2258735155305529,PETR4
2021-12-14,40.640006713867194,0.21131451078341934,PETR4
2021-12-15,42.07999389648438,0.21880196493596293,PETR4
2021-12-16,45.200004272460944,0.23502498061803734,PETR4
2021-12-17,39.59999816894532,0.2059068124425194,PETR4
2021-12-20,32.95999877929688,0.17138102526672672,PETR4
2021-12-21,33.28000610351563,0.17304495686104215,PETR4
2021-12-22,32.95999877929688,0.17138102526672672,PETR4
2021-12-23,34.319999389648444,0.1784525758613167,PETR4
2021-12-27,37.68000000000001,0.19592346089850254,PETR4
2021-12-28,37.92000549316407,0.19717140959423918,PETR4
2021-12-29,36.00000732421876,0.18718805805022232,PETR4
2021-12-30,35.28000610351563,0.18344429130363782,PETR4
2022-01-03,40.40000122070313,0.2100665620876827,PETR4
2022-01-04,41.28000610351563,0.2146422946314248,PETR4
2022-01-05,32.23999755859376,0.16763725852014222,PETR4
2022-01-06,32.07999389648438,0.1668052927229846,PETR4
2022-01-07,33.12000244140626,0.17221299106388455,PETR4
2022-01-10,31.760001831054694,0.16514144046929435,PETR4
2022-01-11,38.40000122070313,0.19966722764508704,PETR4
2022-01-12,45.439994506835944,0.23627284997314857,PETR4
2022-01-13,50.23999755859376,0.2612312685035034,PETR4
2022-01-14,59.28000610351563,0.308236304614786,PETR4
2022-01-17,59.68000000000001,0.31031613976705485,PETR4
2022-01-18,60.79999511718751,0.3161397416659084,PETR4
2022-01-19,59.59999816894532,0.30990015686847605,PETR4
2022-01-20,61.439994506835944,0.3194675255139141,PETR4
2022-01-21,61.84000366210938,0.32154744000680835,PETR4
2022-01-24,63.28000610351563,0.32903497349997735,PETR4
2022-01-25,71.60001342773438,0.37229624286467544,PETR4
2022-01-26,78.63999145507813,0.4089017858521118,PETR4
2022-01-27,78.72000854492188,0.409317848091316,PETR4
2022-01-28,68.00000732421876,0.3535774091317532,PETR4
2022-01-31,66.47998779296876,0.34567381339937997,PETR4
2022-02-01,71.68,0.37271214642262906,PETR4
2022-02-02,67.84000366210938,0.35274544333459534,PETR4
2022-02-03,64.23999755859376,0.3340266096016731,PETR4
2022-02-04,68.72000854492188,0.35732117587833767,PETR4
2022-02-07,64.88001220703126,0.33735447279030395,PETR4
2022-02-08,62.319999389648444,0.3240432580576562,PETR4
2022-02-09,63.28000610351563,0.32903497349997735,PETR4
2022-02-10,67.19998901367188,0.34941758014596447,PETR4
2022-02-11,77.75998657226563,0.40432605330836946,PETR4
2022-02-14,71.68,0.37271214642262906,PETR4
2022-02-15,67.51999633789063,0.3510815117402799,PETR4
2022-02-16,71.12000244140626,0.3698003454732022,PETR4
2022-02-17,70.07999389648438,0.36439264713230224,PETR4
2022-02-18,71.68,0.37271214642262906,PETR4
2022-02-21,78.47998779296876,0.40806982005495396,PETR4
2022-02-22,77.60001342773438,0.40349424619246244,PETR4
2022-02-23,81.440009765625,0.42346094928049616,PETR4
2022-02-24,74.7999951171875,0.38893508276407807,PETR4
2022-02-25,79.68,0.4143094841930117,PETR4
2022-03-02,85.0399853515625,0.44217962433216784,PETR4
2022-03-03,81.60001342773438,0.42429291507765377,PETR4
2022-03-04,81.51999633789063,0.42387685283844956,PETR4
2022-03-07,62.07999389648438,0.3227953093619196,PETR4
